release_version,schema_version,bioguide_id,congress_no,chamber,service_start,service_last_active_date,first_name,last_name,official_full_name,nickname,state,district,party_code,caucus_party_code,exit_reason
v0.1.0,1.1.0,G000551,115,H,2017-01-03,2019-01-02,Raúl,Grijalva,Raúl M. Grijalva,,AZ,3,100,100,
v0.1.0,1.1.0,G000552,115,H,2017-01-03,2019-01-02,Louie,Gohmert,Louie Gohmert,,TX,1,200,200,
v0.1.0,1.1.0,G000553,115,H,2017-01-03,2019-01-02,Al,Green,Al Green,,TX,9,100,100,
v0.1.0,1.1.0,G000558,115,H,2017-01-03,2019-01-02,Brett,Guthrie,Brett Guthrie,,KY,2,200,200,
v0.1.0,1.1.0,G000559,115,H,2017-01-03,2019-01-02,John,Garamendi,John Garamendi,,CA,3,100,100,
v0.1.0,1.1.0,G000560,115,H,2017-01-03,2019-01-02,Tom,Graves,Tom Graves,,GA,14,200,200,
v0.1.0,1.1.0,G000563,115,H,2017-01-03,2019-01-02,Bob,Gibbs,Bob Gibbs,,OH,7,200,200,
v0.1.0,1.1.0,G000565,115,H,2017-01-03,2019-01-02,Paul,Gosar,Paul A. Gosar,,AZ,4,200,200,
v0.1.0,1.1.0,G000566,115,H,2017-01-03,2019-01-02,Trey,Gowdy,Trey Gowdy,,SC,4,200,200,
v0.1.0,1.1.0,G000568,115,H,2017-01-03,2019-01-02,H.,Griffith,H. Morgan Griffith,,VA,9,200,200,
v0.1.0,1.1.0,G000571,115,H,2017-01-03,2019-01-02,Tulsi,Gabbard,Tulsi Gabbard,,HI,2,100,100,
v0.1.0,1.1.0,G000574,115,H,2017-01-03,2019-01-02,Ruben,Gallego,Ruben Gallego,,AZ,7,100,100,
v0.1.0,1.1.0,G000576,115,H,2017-01-03,2019-01-02,Glenn,Grothman,Glenn Grothman,,WI,6,200,200,
v0.1.0,1.1.0,G000577,115,H,2017-01-03,2019-01-02,Garret,Graves,Garret Graves,,LA,6,200,200,
v0.1.0,1.1.0,G000578,115,H,2017-01-03,2019-01-02,Matt,Gaetz,Matt Gaetz,,FL,1,200,200,
v0.1.0,1.1.0,G000579,115,H,2017-01-03,2019-01-02,Mike,Gallagher,Mike Gallagher,,WI,8,200,200,
v0.1.0,1.1.0,G000580,115,H,2017-01-03,2019-01-02,Thomas,Garrett,"Thomas A. Garrett, Jr.",,VA,5,200,200,
v0.1.0,1.1.0,G000581,115,H,2017-01-03,2019-01-02,Vicente,Gonzalez,Vicente Gonzalez,,TX,15,100,100,
v0.1.0,1.1.0,G000582,115,H,2017-01-03,2019-01-02,Jenniffer,González-Colón,Jenniffer González-Colón,,PR,0,200,200,
v0.1.0,1.1.0,G000583,115,H,2017-01-03,2019-01-02,Josh,Gottheimer,Josh Gottheimer,,NJ,5,100,100,
v0.1.0,1.1.0,G000584,115,H,2017-06-21,2019-01-02,Greg,Gianforte,Greg Gianforte,,MT,0,200,200,
v0.1.0,1.1.0,G000585,115,H,2017-07-11,2019-01-02,Jimmy,Gomez,Jimmy Gomez,,CA,34,100,100,
v0.1.0,1.1.0,H000324,115,H,2017-01-03,2019-01-02,Alcee,Hastings,Alcee L. Hastings,,FL,20,100,100,
v0.1.0,1.1.0,H000874,115,H,2017-01-03,2019-01-02,Steny,Hoyer,Steny H. Hoyer,,MD,5,100,100,
v0.1.0,1.1.0,H001036,115,H,2017-01-03,2019-01-02,Jeb,Hensarling,Jeb Hensarling,,TX,5,200,200,
v0.1.0,1.1.0,H001038,115,H,2017-01-03,2019-01-02,Brian,Higgins,Brian Higgins,,NY,26,100,100,
v0.1.0,1.1.0,H001045,115,H,2017-01-03,2019-01-02,Gregg,Harper,Gregg Harper,,MS,3,200,200,
v0.1.0,1.1.0,H001047,115,H,2017-01-03,2019-01-02,James,Himes,James A. Himes,Jim,CT,4,100,100,
v0.1.0,1.1.0,H001048,115,H,2017-01-03,2019-01-02,Duncan,Hunter,Duncan Hunter,,CA,50,200,200,
v0.1.0,1.1.0,H001050,115,H,2017-01-03,2019-01-02,Colleen,Hanabusa,Colleen Hanabusa,,HI,1,100,100,
v0.1.0,1.1.0,H001052,115,H,2017-01-03,2019-01-02,Andy,Harris,Andy Harris,,MD,1,200,200,
v0.1.0,1.1.0,H001053,115,H,2017-01-03,2019-01-02,Vicky,Hartzler,Vicky Hartzler,,MO,4,200,200,
v0.1.0,1.1.0,H001056,115,H,2017-01-03,2019-01-02,Jaime,Herrera Beutler,Jaime Herrera Beutler,,WA,3,200,200,
v0.1.0,1.1.0,H001058,115,H,2017-01-03,2019-01-02,Bill,Huizenga,Bill Huizenga,,MI,2,200,200,
v0.1.0,1.1.0,H001059,115,H,2017-01-03,2019-01-02,Randy,Hultgren,Randy Hultgren,,IL,14,200,200,
v0.1.0,1.1.0,H001064,115,H,2017-01-03,2019-01-02,Denny,Heck,Denny Heck,,WA,10,100,100,
v0.1.0,1.1.0,H001065,115,H,2017-01-03,2019-01-02,George,Holding,George Holding,,NC,2,200,200,
v0.1.0,1.1.0,H001067,115,H,2017-01-03,2019-01-02,Richard,Hudson,Richard Hudson,,NC,8,200,200,
v0.1.0,1.1.0,H001068,115,H,2017-01-03,2019-01-02,Jared,Huffman,Jared Huffman,,CA,2,100,100,
v0.1.0,1.1.0,H001071,115,H,2017-01-03,2019-01-02,Jody,Hice,Jody B. Hice,,GA,10,200,200,
v0.1.0,1.1.0,H001072,115,H,2017-01-03,2019-01-02,J.,Hill,J. French Hill,,AR,2,200,200,
v0.1.0,1.1.0,H001073,115,H,2017-01-03,2019-01-02,Will,Hurd,Will Hurd,,TX,23,200,200,
v0.1.0,1.1.0,H001074,115,H,2017-01-03,2019-01-02,Trey,Hollingsworth,Trey Hollingsworth,,IN,9,200,200,
v0.1.0,1.1.0,H001077,115,H,2017-01-03,2019-01-02,Clay,Higgins,Clay Higgins,,LA,3,200,200,
v0.1.0,1.1.0,H001078,115,H,2017-06-26,2019-01-02,Karen,Handel,Karen C. Handel,,GA,6,200,200,
v0.1.0,1.1.0,H001082,115,H,2018-11-13,2019-01-02,Kevin,Hern,Kevin Hern,,OK,1,200,200,
v0.1.0,1.1.0,I000056,115,H,2017-01-03,2019-01-02,Darrell,Issa,Darrell Issa,,CA,49,200,200,
v0.1.0,1.1.0,J000032,115,H,2017-01-03,2019-01-02,Sheila,Jackson Lee,Sheila Jackson Lee,,TX,18,100,100,
v0.1.0,1.1.0,J000126,115,H,2017-01-03,2019-01-02,Eddie,Johnson,Eddie Bernice Johnson,,TX,30,100,100,
v0.1.0,1.1.0,J000174,115,H,2017-01-03,2019-01-02,Sam,Johnson,Sam Johnson,,TX,3,200,200,
v0.1.0,1.1.0,J000255,115,H,2017-01-03,2019-01-02,Walter,Jones,Walter B. Jones,,NC,3,200,200,
v0.1.0,1.1.0,J000288,115,H,2017-01-03,2019-01-02,Henry,Johnson,"Henry C. ""Hank"" Johnson, Jr.",Hank,GA,4,100,100,
v0.1.0,1.1.0,J000289,115,H,2017-01-03,2019-01-02,Jim,Jordan,Jim Jordan,,OH,4,200,200,
v0.1.0,1.1.0,J000290,115,H,2017-01-03,2019-01-02,Lynn,Jenkins,Lynn Jenkins,,KS,2,200,200,
v0.1.0,1.1.0,J000292,115,H,2017-01-03,2019-01-02,Bill,Johnson,Bill Johnson,,OH,6,200,200,
v0.1.0,1.1.0,J000294,115,H,2017-01-03,2019-01-02,Hakeem,Jeffries,Hakeem S. Jeffries,,NY,8,100,100,
